ensembl,dWT_n,dWT_med,dWT_v,dWT_vz,dWT_kons,iv_n,iv_med,iv_v,iv_vz,iv_kons,basis_med,pool_anteil,symbol,im_modul,ri,laenge,expr_rank_med,n_gemessen,loeuf,pli,mis_z,dWT_abs
ENSG00000204947,18,0.0835678514893294,10,1,0.1111111111111111,18,-0.0664557447504805,10,-1,-0.1111111111111111,-0.222486936673325,0.3888888888888889,ZNF425,False,,3665,0.486558991443888,18,1.676,3.319e-05,1.1173,0.0835678514893294
ENSG00000204956,15,-0.636448739029537,10,-1,-0.3333333333333332,15,0.0126937104441673,8,1,0.0666666666666666,0.324474448845865,0.3333333333333333,PCDHGA1,False,,6303,0.303067484662577,15,0.891,1.5784e-07,-0.05298,0.636448739029537
ENSG00000204977,16,0.6395038908865175,11,1,0.375,16,0.5205663305029675,10,1,0.25,-0.480007413346837,0.5,TRIM13,False,,8096,0.719845922006521,16,0.53,0.6366,0.93859,0.6395038908865175
ENSG00000204991,16,0.2011828086422935,9,1,0.125,16,-0.1883600842406067,10,-1,-0.25,-0.157818396277501,0.3125,SPIRE2,False,,7999,0.363750447505656,16,0.861,2.4375e-09,-0.2588,0.2011828086422935
ENSG00000205060,16,0.5746045783378155,11,1,0.375,16,-0.5831190065989735,10,-1,-0.25,-0.414110816754439,0.5,SLC35B4,False,,6988,0.763964082276521,16,0.963,2.6127e-05,1.2001,0.5746045783378155
ENSG00000205078,16,-0.3535268212768869,11,-1,-0.375,16,0.4071112735955675,9,1,0.125,0.3065375404470259,0.125,SYCE1L,False,,1233,0.359157827102742,16,1.733,2.4274e-14,-0.46278,0.3535268212768869
ENSG00000205084,16,-0.267662812720207,10,-1,-0.25,16,0.0447447509196935,8,1,0.0,0.080511963421379,0.25,TMEM231,False,,7074,0.523394269240904,16,1.213,3.1399e-07,-0.41071,0.267662812720207
ENSG00000205089,15,0.396185168414009,12,1,0.6000000000000001,15,0.416571757747361,9,1,0.1999999999999999,-0.166970616301077,0.4,CCNI2,False,,3181,0.155212831585441,15,1.606,7.8377e-08,1.1864,0.396185168414009
ENSG00000205133,16,0.5124507344784375,10,1,0.25,16,0.258190476493597,10,1,0.25,-0.490423984449622,0.5,TRIQK,False,,6721,0.704321636867769,16,1.759,0.0099534,0.19133,0.5124507344784375
ENSG00000205138,18,-0.314187700044147,10,-1,-0.1111111111111111,18,0.633046569742955,13,1,0.4444444444444444,0.0825019393166809,0.1666666666666666,SDHAF1,False,,1125,0.5405705387229005,18,1.901,0.087043,0.37914,0.314187700044147
ENSG00000205155,18,-0.6539474500268515,12,-1,-0.3333333333333332,18,0.238875236019532,11,1,0.2222222222222223,0.3079971077456125,0.1111111111111111,PSENEN,False,,1359,0.7136809685601551,18,0.439,0.87614,0.64358,0.6539474500268515
ENSG00000205189,16,0.9567712902952046,14,1,0.75,16,-0.175151966933892,12,-1,-0.5,-0.2608596864529855,0.625,ZBTB10,False,,10216,0.5918132895785395,16,0.289,0.99067,2.0156,0.9567712902952046
ENSG00000205208,18,-0.5105936214624605,15,-1,-0.6666666666666667,18,-0.2101879068517155,10,-1,-0.1111111111111111,0.400793180415222,0.0555555555555555,C4orf46,False,,3630,0.653676095921645,18,1.764,0.039595,-0.23932,0.5105936214624605
ENSG00000205213,16,-1.0072555998094066,10,-1,-0.25,16,-0.2185491252879094,10,-1,-0.25,0.2640729735342145,0.25,LGR4,False,,6355,0.7942362149191835,16,0.382,0.48705,1.215,1.0072555998094066
ENSG00000205220,16,0.640435528065441,10,1,0.25,16,0.0893632620855243,8,1,0.0,-0.1995347640847172,0.5625,PSMB10,False,,1626,0.647853205180619,16,1.366,1.7692e-06,0.69376,0.640435528065441
ENSG00000205250,18,-0.151403606178733,11,-1,-0.2222222222222223,18,-0.2198911613000262,10,-1,-0.1111111111111111,0.0216550020566585,0.2777777777777778,E2F4,False,,3596,0.7619393937148505,18,0.49,0.45258,1.085,0.151403606178733
ENSG00000205268,16,-0.3020254963192905,10,-1,-0.25,16,-0.0530980118618762,9,-1,-0.125,0.2143667126656954,0.25,PDE7A,False,,10601,0.5737105245148155,16,0.585,0.0045645,1.7168,0.3020254963192905
ENSG00000205269,18,-0.0487198337911791,9,1,0.0,18,0.0545580795332518,10,1,0.1111111111111111,-0.1155889060803686,0.3333333333333333,TMEM170B,False,,8891,0.37684843409179747,18,0.585,0.78657,1.2426,0.0487198337911791
ENSG00000205302,18,0.0684676876278687,10,1,0.1111111111111111,18,-0.1333307750749693,10,-1,-0.1111111111111111,-0.2210124824014747,0.4444444444444444,SNX2,False,,8606,0.874810683407528,18,0.302,0.98462,0.59601,0.0684676876278687
ENSG00000205309,15,0.416943550494646,10,1,0.3333333333333332,15,-0.307262765381138,11,-1,-0.4666666666666665,-0.24273478087445,0.4666666666666667,NT5M,False,,1961,0.345408790308422,15,1.855,1.0052e-08,0.17767,0.416943550494646
ENSG00000205323,17,-0.542367204749439,12,-1,-0.411764705882353,17,0.309098158475644,12,1,0.411764705882353,0.0817328010282857,0.1764705882352941,SARNP,False,,3365,0.719962544624568,17,0.185,0.99574,1.1802,0.542367204749439
ENSG00000205339,16,-0.048715860378567,9,-1,-0.125,16,-0.1345039145974488,9,-1,-0.125,0.1684227840607901,0.1875,IPO7,False,,7216,0.968561707851903,16,0.106,1.0,3.5332,0.048715860378567
ENSG00000205352,16,0.0418317510320903,8,1,0.0,16,-0.3471385770289265,10,-1,-0.25,0.1506256225212022,0.4375,PRR13,False,,2824,0.804659839865934,16,1.652,0.013585,-0.4069,0.0418317510320903
ENSG00000205356,16,-0.5673539070767575,11,-1,-0.375,16,0.2611956977326575,10,1,0.25,0.237209028880042,0.1875,TECPR1,False,,9047,0.729658667176594,16,0.504,2.7083e-07,1.8631,0.5673539070767575
ENSG00000205364,17,1.07462923415913,13,1,0.5294117647058822,17,0.284149385645633,10,1,0.1764705882352941,-0.810210225306974,0.6470588235294118,MT1M,False,,511,0.348796680497925,17,1.907,0.0043473,-1.0904,1.07462923415913
ENSG00000205403,16,-0.2887246607915148,10,-1,-0.25,16,0.1307731204189845,10,1,0.25,-0.2939026826666505,0.1875,CFI,False,,5319,0.2913955134483135,16,0.761,3.5432e-08,0.20108,0.2887246607915148
ENSG00000205413,18,0.6354635061142645,10,1,0.1111111111111111,18,-0.466727512736151,11,-1,-0.2222222222222223,-0.5420807968269661,0.5555555555555556,SAMD9,False,,6855,0.675781623482168,18,1.243,1.0521e-33,0.76877,0.6354635061142645
ENSG00000205423,16,0.4836040077907745,11,1,0.375,16,0.0702584689556275,9,1,0.125,-0.283530969853318,0.4375,CNEP1R1,False,,4178,0.66324695348757,16,0.669,0.40866,1.8549,0.4836040077907745
ENSG00000205426,15,-0.125675571724052,9,-1,-0.1999999999999999,15,-0.977214680764212,12,-1,-0.6000000000000001,0.374624798407816,0.3333333333333333,KRT81,False,,1929,0.29895126465145,15,1.906,1.2108e-18,-0.29522,0.125675571724052
ENSG00000205476,18,-1.15211486176706,18,-1,-1.0,18,-0.2686844766087199,13,-1,-0.4444444444444444,0.815775157186083,0.0,CCDC85C,True,-1.0,17620,0.6012287572306254,18,0.473,0.7501,1.3466,1.15211486176706
ENSG00000205517,15,0.443189487616252,12,1,0.6000000000000001,15,-0.0327075749050203,8,-1,-0.0666666666666666,-0.152878140260859,0.4666666666666667,RGL3,False,,4344,0.27383390881957,15,1.351,9.9866e-32,-0.30024,0.443189487616252
ENSG00000205531,16,-0.9470252971531494,13,-1,-0.625,16,-0.179686620240869,10,-1,-0.25,0.46338023418623,0.125,NAP1L4,False,,5200,0.931129576606506,16,0.392,0.77147,0.72153,0.9470252971531494
ENSG00000205542,16,-0.2722496553770745,9,-1,-0.125,16,-0.032796235490503,8,1,0.0,0.4306415966477105,0.375,TMSB4X,False,,1703,0.996486918420905,16,1.673,0.41205,0.98298,0.2722496553770745
ENSG00000205544,17,-0.574149835110392,13,-1,-0.5294117647058822,17,0.0079937158239881,9,1,0.0588235294117647,0.440217492209254,0.1176470588235294,TMEM256,False,,667,0.640291806958474,17,1.713,0.00061452,0.18315,0.574149835110392
ENSG00000205581,16,-1.12325962848806,12,-1,-0.5,16,-0.202129138729748,11,-1,-0.375,0.707050561337855,0.0625,HMGN1,False,,5042,0.9456374627241045,16,0.912,0.20661,-1.3707,1.12325962848806
ENSG00000205593,16,0.3375596429015309,14,1,0.75,16,-0.432907439633586,12,-1,-0.5,-0.4801697805400875,0.4375,DENND6B,False,,5887,0.471794626637346,16,0.832,3.7856e-09,0.86246,0.3375596429015309
ENSG00000205629,16,0.029152120331107,8,1,0.0,16,0.3678853993057565,10,1,0.25,0.129581116142518,0.25,LCMT1,False,,2604,0.7681734080717155,16,0.871,1.789e-05,0.62756,0.029152120331107
ENSG00000205643,16,0.1981065536643385,9,1,0.125,16,0.2526074088201515,9,1,0.125,0.1226902452949479,0.375,CDPF1,False,,1637,0.524852862194745,16,1.929,2.1482e-05,0.020131,0.1981065536643385
ENSG00000205659,16,0.22131700445355,11,1,0.375,16,-0.1306673294558845,8,1,0.0,-0.464635561611746,0.375,LIN52,False,,3790,0.614365434367377,16,0.372,0.91836,1.0524,0.22131700445355
ENSG00000205683,16,-0.9443701505950152,14,-1,-0.75,16,0.1756992153797151,10,1,0.25,0.51328648111402,0.125,DPF3,False,,17947,0.386013000600831,16,0.595,0.020501,1.1488,0.9443701505950152
ENSG00000205710,17,0.148622572635829,10,1,0.1764705882352941,17,-0.0349559507182097,10,-1,-0.1764705882352941,-0.129583271259309,0.4117647058823529,C17orf107,False,,3410,0.39468601861064,17,1.495,0.06927,0.50118,0.148622572635829
ENSG00000205726,16,0.4594810855634965,12,1,0.5,16,0.0224545375987201,9,1,0.125,-0.1048289502861742,0.5,ITSN1,False,,21748,0.873706393884666,16,0.221,1.0,3.6138,0.4594810855634965
ENSG00000205730,18,1.495984318977335,14,1,0.5555555555555556,18,0.196462520453408,10,1,0.1111111111111111,-0.985601405588284,0.7222222222222222,ITPRIPL2,False,,7698,0.8440149919397255,18,1.054,0.00015396,1.5879,1.495984318977335
ENSG00000205758,15,-0.849563085544143,10,-1,-0.3333333333333332,15,0.0949409711054849,8,1,0.0666666666666666,0.525097017721773,0.2666666666666666,CRYZL1,False,,6177,0.722379908741422,15,1.166,2.0125e-09,0.76148,0.849563085544143
ENSG00000205795,17,0.707106781186547,10,1,0.1764705882352941,17,-0.318101438770155,11,-1,-0.2941176470588236,-0.0042834383545678,0.5882352941176471,CYS1,False,,3154,0.389810616164311,17,1.854,0.10934,0.28685,0.707106781186547
ENSG00000205808,15,0.0189844374105739,8,1,0.0666666666666666,15,0.129139725584681,8,1,0.0666666666666666,0.0535610366989803,0.2666666666666666,PLPP6,False,,2965,0.628226711560045,15,,,,0.0189844374105739
ENSG00000205835,15,0.168737776747637,8,1,0.0666666666666666,15,0.562773790335434,10,1,0.3333333333333332,-0.216937037235072,0.3333333333333333,GMNC,False,,3962,0.179174852652259,15,0.546,0.44666,0.53422,0.168737776747637
ENSG00000205903,18,0.1793059561426924,11,1,0.2222222222222223,18,-0.0114014996278574,9,1,0.0,0.1085762620131408,0.3888888888888889,ZNF316,False,,7662,0.7377357193334746,18,,,,0.1793059561426924
ENSG00000205937,16,-0.793864468540689,11,-1,-0.375,16,0.0900890663573487,9,1,0.125,0.561288755177941,0.125,RNPS1,False,,8567,0.904006119131848,16,0.251,0.9798,1.1938,0.793864468540689
ENSG00000205978,18,-0.4899905927949479,13,-1,-0.4444444444444444,18,0.02323638923197,10,1,0.1111111111111111,0.356051466409539,0.2777777777777778,NYNRIN,False,,7733,0.697591027623877,18,0.562,1.4848e-09,1.5686,0.4899905927949479
ENSG00000205981,18,-0.0441242534228833,10,-1,-0.1111111111111111,18,0.1437308423295123,9,1,0.0,-0.435593344595324,0.3888888888888889,DNAJC19,False,,4895,0.7214487078973619,18,1.308,0.00061275,0.87565,0.0441242534228833
ENSG00000206052,15,0.545338285503547,8,1,0.0666666666666666,15,0.443277290785882,9,1,0.1999999999999999,-0.228362196479618,0.5333333333333333,DOK6,False,,9554,0.403464622227424,13,0.551,0.15534,1.3467,0.545338285503547
ENSG00000206190,16,0.7832323851947831,11,1,0.375,16,-0.047093801144416,9,-1,-0.125,-0.433137128234031,0.5625,ATP10A,False,,20675,0.8603207962426325,16,0.427,0.0018269,0.75963,0.7832323851947831
ENSG00000206418,18,0.0950592075512406,10,1,0.1111111111111111,18,-0.19807646271227,12,-1,-0.3333333333333332,-0.1917001308155556,0.3888888888888889,RAB12,False,,2477,0.7767282606456336,18,0.836,0.042786,1.6918,0.0950592075512406
ENSG00000206503,16,0.1909902269311615,9,1,0.125,16,0.0120651477763589,8,1,0.0,-0.2547362647357855,0.375,HLA-A,False,,6223,0.9820086102411876,16,0.754,0.0013299,-0.096223,0.1909902269311615
ENSG00000206535,18,-0.638967510694648,15,-1,-0.6666666666666667,18,0.4073114594344285,12,1,0.3333333333333332,-0.0942254938744332,0.1111111111111111,LNP1,False,,1910,0.3656342309771835,18,1.749,4.4338e-06,0.36444,0.638967510694648
ENSG00000206538,18,0.807284816891968,12,1,0.3333333333333332,18,0.1054070271770584,10,1,0.1111111111111111,-0.6566430556573426,0.5,VGLL3,False,,12740,0.8877492217895255,18,0.745,0.069692,0.21738,0.807284816891968
ENSG00000206559,16,0.2655802901575845,9,1,0.125,16,0.522700393765667,11,1,0.375,-0.5720832393947085,0.4375,ZCWPW2,False,,4533,0.422933923775459,16,1.03,1.4095e-06,-0.906,0.2655802901575845
ENSG00000206560,16,0.998369183920992,12,1,0.5,16,-0.1479761998365175,11,-1,-0.375,-0.8534991289282615,0.6875,ANKRD28,False,,11276,0.883429426397752,16,0.171,1.0,2.3872,0.998369183920992
ENSG00000206561,15,0.185312155743076,9,1,0.1999999999999999,15,0.59861024785776,12,1,0.6000000000000001,-0.0928370225124364,0.2666666666666666,COLQ,False,,9237,0.370398548604202,15,1.102,7.9356e-14,-0.21928,0.185312155743076
ENSG00000206562,16,-0.095625763950589,8,1,0.0,16,-0.0893916692126897,9,-1,-0.125,-0.296320408846606,0.25,METTL6,False,,6975,0.6029138209831515,16,1.184,2.1044e-05,0.7045,0.095625763950589
ENSG00000211445,16,0.3231978100382565,11,1,0.375,16,-0.066416441264325,9,-1,-0.125,-0.6225869066709975,0.4375,GPX3,False,,3005,0.8103861611328045,16,0.801,0.050966,0.56565,0.3231978100382565
ENSG00000211448,16,0.5980956126457551,9,1,0.125,16,0.2297936652698829,9,1,0.125,-0.376676689922767,0.5,DIO2,False,,7393,0.579376963946356,14,0.539,0.6196,0.93458,0.5980956126457551
ENSG00000211455,18,1.086132855553299,13,1,0.4444444444444444,18,0.0419011372070602,9,1,0.0,-0.670301896874089,0.5555555555555556,STK38L,False,,6863,0.8866396101997336,18,0.348,0.93427,2.9413,1.086132855553299
ENSG00000211456,16,1.0507505165447015,9,1,0.125,16,-0.4416890403499904,10,-1,-0.25,-0.6543186924160276,0.5625,SACM1L,False,,20001,0.7991469632380205,16,0.37,0.69536,1.9903,1.0507505165447015
ENSG00000211460,16,-0.3699672465655025,11,-1,-0.375,16,-0.1352232485184353,9,-1,-0.125,0.0904567754736316,0.1875,TSN,False,,4395,0.87637441437996,16,0.454,0.78659,2.108,0.3699672465655025
ENSG00000211584,16,-0.334983536626781,9,-1,-0.125,16,0.2601410433960285,11,1,0.375,0.283295749184124,0.1875,SLC48A1,False,,4912,0.672290029587739,16,0.683,0.7342,0.76889,0.334983536626781
ENSG00000212123,16,0.241999391067376,12,1,0.5,16,-0.2929052349373675,9,-1,-0.125,-0.1336838498932942,0.375,PRR22,False,,1787,0.2945188281557535,16,1.633,0.014248,-0.005071,0.241999391067376
ENSG00000212127,15,-0.446576673053558,11,-1,-0.4666666666666665,15,0.163129939060062,9,1,0.1999999999999999,0.137104218403718,0.1333333333333333,TAS2R14,False,,2348,0.365442504515352,15,,,-0.12302,0.446576673053558
ENSG00000212724,16,-1.0882807698465404,13,-1,-0.625,16,-0.00439387470704,8,1,0.0,0.90424482006533,0.0625,KRTAP2-3,False,,875,0.4042201788536765,16,1.844,0.0069368,1.2863,1.0882807698465404
ENSG00000212864,17,-1.16032204020556,15,-1,-0.7647058823529411,17,0.316404851402451,10,1,0.1764705882352941,0.787566109782811,0.1176470588235294,RNF208,False,,1744,0.402763170475189,17,0.513,0.82963,1.2404,1.16032204020556
ENSG00000212916,17,0.685167855416421,10,1,0.1764705882352941,17,0.119544092035761,11,1,0.2941176470588236,-0.486517240523667,0.5294117647058824,MAP10,False,,4514,0.405010039200688,17,1.338,8.060699999999999e-21,-1.3215,0.685167855416421
ENSG00000212993,15,0.0,7,-1,0.0666666666666666,15,0.34316240743394,10,1,0.3333333333333332,0.379389565415118,0.2,POU5F1B,False,,4964,0.195092156792297,15,1.853,0.00029118,-0.35566,0.0
ENSG00000213015,18,-0.263244492235001,10,-1,-0.1111111111111111,18,-0.264411931283266,10,-1,-0.1111111111111111,0.187414531924008,0.3888888888888889,ZNF580,False,,2604,0.6418100895626251,18,1.249,0.53362,1.0893,0.263244492235001
ENSG00000213020,16,0.7342394627724464,9,1,0.125,16,0.0355798706994485,8,1,0.0,-0.316226370598186,0.5,ZNF611,False,,7148,0.47051556998057253,16,1.513,0.067163,-1.5147,0.7342394627724464
ENSG00000213024,15,-0.259637606942526,9,-1,-0.1999999999999999,15,-0.260010933716555,9,-1,-0.1999999999999999,0.418355563302201,0.2666666666666666,NUP62,False,,6021,0.809159575485228,15,0.317,0.95006,0.0062182,0.259637606942526
ENSG00000213047,16,-0.2574362341937097,9,-1,-0.125,16,-0.0184219664400332,9,-1,-0.125,-0.1286323297377764,0.375,DENND1B,False,,13203,0.5396216639789975,16,0.486,0.20408,0.33233,0.2574362341937097
ENSG00000213064,16,0.5344195707295231,10,1,0.25,16,0.156613297250885,11,1,0.375,-0.0954776587617105,0.5,SFT2D2,False,,11217,0.7848292141127665,16,0.9,0.011062,-0.16277,0.5344195707295231
ENSG00000213079,16,0.260616498815616,11,1,0.375,16,-0.5479059137058491,10,-1,-0.25,-0.3038539401911285,0.4375,SCAF8,False,,5428,0.813517434078437,16,0.096,1.0,1.8985,0.260616498815616
ENSG00000213096,16,0.1062306217324001,10,1,0.25,16,-0.1594843206230844,11,-1,-0.375,-0.1305280164380983,0.375,ZNF254,False,,7609,0.5725819653713675,16,1.759,0.00050407,-3.152,0.1062306217324001
ENSG00000213139,17,0.883989400342407,11,1,0.2941176470588236,17,-0.325830305537282,10,-1,-0.1764705882352941,-0.317273415410364,0.5294117647058824,CRYGS,False,,2080,0.385723641126392,17,0.981,0.023028,0.2428,0.883989400342407
ENSG00000213160,15,-0.201350896029344,10,-1,-0.3333333333333332,15,-0.0433420828529817,8,-1,-0.0666666666666666,0.198035855739708,0.2,KLHL23,False,,5513,0.542413681600977,15,0.651,0.0041626,0.73317,0.201350896029344
ENSG00000213185,16,-0.7218410024698725,12,-1,-0.5,16,0.0824747959060898,9,1,0.125,-0.0777266385963406,0.25,FAM24B,False,,1177,0.348886126780763,16,1.899,0.088274,0.49366,0.7218410024698725
ENSG00000213186,18,-0.472218426640522,13,-1,-0.4444444444444444,18,0.145908103640818,10,1,0.1111111111111111,0.1899878043522815,0.1666666666666666,TRIM59,False,,7822,0.689917059388183,18,0.874,0.0014575,0.50381,0.472218426640522
ENSG00000213190,18,-0.6932959579316016,13,-1,-0.4444444444444444,18,-0.342635806208757,10,-1,-0.1111111111111111,0.6371754895488865,0.1111111111111111,MLLT11,False,,2483,0.8019267572346385,18,1.266,0.52915,0.10282,0.6932959579316016
ENSG00000213199,17,-0.117815971690957,10,-1,-0.1764705882352941,17,-0.435104597075453,10,-1,-0.1764705882352941,-0.183638865590756,0.2941176470588235,ASIC3,False,,2748,0.245252128356254,17,0.828,3.4071e-07,-0.63097,0.117815971690957
ENSG00000213214,16,0.2671923999803435,9,1,0.125,16,0.018061975509712,8,1,0.0,0.255455483661663,0.375,ARHGEF35,False,,2655,0.444328341323099,16,,,-0.67672,0.2671923999803435
ENSG00000213221,17,-0.197042840957796,11,-1,-0.2941176470588236,17,0.248480001078328,10,1,0.1764705882352941,0.229339589838937,0.2941176470588235,DNLZ,False,,3099,0.39697481406963,17,1.873,0.00024737,-0.87397,0.197042840957796
ENSG00000213246,16,-0.362254449781873,9,-1,-0.125,16,0.3916236193418345,11,1,0.375,0.301567012839553,0.1875,SUPT4H1,False,,2079,0.8167637918547586,16,1.212,0.0008774,1.2459,0.362254449781873
ENSG00000213281,18,-0.4593353378099835,12,-1,-0.3333333333333332,18,-0.1350053438424765,11,-1,-0.2222222222222223,0.4182897436411324,0.1666666666666666,NRAS,False,,4326,0.9093692515385425,18,0.612,0.49009,1.7139,0.4593353378099835
ENSG00000213316,15,-0.234569556076909,9,-1,-0.1999999999999999,15,0.323362510186378,9,1,0.1999999999999999,-0.0621211414986873,0.2,LTC4S,False,,1192,0.290220635570902,13,1.626,0.00084628,-0.13248,0.234569556076909
ENSG00000213337,16,-1.2562771625552749,13,-1,-0.625,16,0.6255302260783495,11,1,0.375,0.729490409768089,0.0625,ANKRD39,False,,5246,0.526831306484971,16,1.205,0.00090169,0.18053,1.2562771625552749
ENSG00000213339,18,0.0775689185274181,10,1,0.1111111111111111,18,0.3848296058922505,13,1,0.4444444444444444,0.143196650938335,0.3333333333333333,QTRT1,False,,3430,0.692188107452727,18,1.082,2.5932e-07,0.94473,0.0775689185274181
ENSG00000213341,16,0.1456483052037525,9,1,0.125,16,-0.346043593719718,9,-1,-0.125,-0.368253466709676,0.375,CHUK,False,,6903,0.727444578847147,16,0.285,0.99403,2.7816,0.1456483052037525
ENSG00000213347,16,-0.4638671426317055,11,-1,-0.375,16,-0.2108736851121614,8,1,0.0,0.4634207803130025,0.3125,MXD3,False,,4743,0.5717936854357706,16,1.214,0.0030954,0.19445,0.4638671426317055
ENSG00000213366,15,0.39354805985652,10,1,0.3333333333333332,15,0.389189250849626,11,1,0.4666666666666665,-0.332918025313845,0.4666666666666667,GSTM2,False,,11904,0.621646912039925,15,1.392,3.3913e-07,0.83559,0.39354805985652
ENSG00000213380,16,-0.1913483393322251,8,1,0.0,16,0.449747069194819,12,1,0.5,-0.167294640746494,0.4375,COG8,False,,7851,0.717357851876427,16,1.134,2.9725e-09,-0.093692,0.1913483393322251
ENSG00000213390,15,-0.80630687202719,12,-1,-0.6000000000000001,15,-0.0147993644307778,8,-1,-0.0666666666666666,0.592758641964021,0.2,ARHGAP19,False,,6167,0.49862468543337,15,1.097,1.4213e-12,0.3409,0.80630687202719
ENSG00000213397,15,-0.174926239663615,10,-1,-0.3333333333333332,15,0.656342786508434,9,1,0.1999999999999999,-0.133635375335752,0.2666666666666666,HAUS7,False,,3966,0.549401737875128,15,0.22,0.98913,0.37552,0.174926239663615
ENSG00000213398,17,0.797591852039998,11,1,0.2941176470588236,17,-0.294864674354281,12,-1,-0.411764705882353,-0.583456673492025,0.5294117647058824,LCAT,False,,2625,0.573656536850548,17,0.614,0.08102,1.324,0.797591852039998
ENSG00000213420,17,-0.486468620480089,13,-1,-0.5294117647058822,17,0.269195367996098,9,1,0.0588235294117647,0.598181064495254,0.0588235294117647,GPC2,False,,3837,0.30251797562533,17,0.565,0.031538,1.0103,0.486468620480089
ENSG00000213445,16,0.0023535231541304,8,1,0.0,16,0.34492473076663,10,1,0.25,0.0435143580312638,0.375,SIPA1,False,,4652,0.7004493737451,16,0.511,0.0045822,2.4584,0.0023535231541304
ENSG00000213462,17,0.0070389176114365,9,1,0.0588235294117647,17,0.454291394510516,10,1,0.1764705882352941,-0.107475522781872,0.4117647058823529,ERV3-1,False,,9318,0.543354417946804,17,,,-0.73253,0.0070389176114365
ENSG00000213463,17,0.117598068684852,9,1,0.0588235294117647,17,0.207666714524094,9,1,0.0588235294117647,-0.266354312116694,0.4117647058823529,SYNJ2BP,False,,7057,0.775074098862224,17,0.767,0.51218,0.74506,0.117598068684852
ENSG00000213465,18,-0.1441365798853681,11,-1,-0.2222222222222223,18,-0.1301908636966765,11,-1,-0.2222222222222223,0.2669564303160481,0.2222222222222222,ARL2,False,,2037,0.8135665522620406,18,1.0,0.021417,1.0502,0.1441365798853681
ENSG00000213516,15,0.219054565859866,9,1,0.1999999999999999,15,-0.99472555640527,12,-1,-0.6000000000000001,-0.0596176867717724,0.4666666666666667,RBMXL1,False,,5087,0.571612964910603,15,0.92,0.029284,0.33479,0.219054565859866
ENSG00000213523,16,-0.8810896970688245,10,-1,-0.25,16,0.3574054019291874,10,1,0.25,0.3433435225644038,0.375,SRA1,False,,2821,0.7760995558697075,16,1.434,5.19e-06,-0.33122,0.8810896970688245
ENSG00000213551,18,-1.04938469687855,11,-1,-0.2222222222222223,18,-0.1607873134649542,10,-1,-0.1111111111111111,0.6462082229016155,0.1666666666666666,DNAJC9,False,,3218,0.7622052147818935,18,0.867,0.0045264,0.1208,1.04938469687855
ENSG00000213563,18,0.1655129029089205,11,1,0.2222222222222223,18,0.134107091029166,12,1,0.3333333333333332,0.0301567194414618,0.2222222222222222,C8orf82,False,,3001,0.574730420870358,18,1.897,3.6066e-05,0.13913,0.1655129029089205
ENSG00000213585,16,-0.510725982131417,12,-1,-0.5,16,-0.251269752782901,10,-1,-0.25,0.250435824961611,0.125,VDAC1,False,,3049,0.9632794336554265,16,0.306,0.97266,1.3262,0.510725982131417
ENSG00000213588,16,-0.4651362856529595,14,-1,-0.75,16,-0.8409476594424581,14,-1,-0.75,0.329985794056732,0.0625,ZBTB9,False,,3010,0.541925614303471,16,0.738,0.072545,1.167,0.4651362856529595
ENSG00000213593,15,-0.460937982333958,11,-1,-0.4666666666666665,15,0.663217921347405,9,1,0.1999999999999999,0.234162110175759,0.2,TMX2,False,,5097,0.845826560856679,15,0.473,0.64745,0.21872,0.460937982333958
ENSG00000213614,16,0.8170721480200025,13,1,0.625,16,0.0474801747658054,9,1,0.125,-0.7524274884791391,0.625,HEXA,False,,15893,0.894394485105789,16,0.973,1.3405e-11,-0.40903,0.8170721480200025
ENSG00000213619,16,-0.4300473451772285,11,-1,-0.375,16,0.515593279781422,13,1,0.625,0.2634289408767715,0.1875,NDUFS3,False,,4507,0.805237879227275,16,1.03,0.00058312,-0.01534,0.4300473451772285
ENSG00000213625,17,1.47222311800624,15,1,0.7647058823529411,17,0.20437041545211,9,1,0.0588235294117647,-0.844951465109536,0.7647058823529411,LEPROT,False,,5237,0.962837244688945,17,0.874,0.43754,0.70785,1.47222311800624
ENSG00000213626,16,1.08608320686166,13,1,0.625,16,-0.0937132458653963,9,-1,-0.125,-0.7696923840767851,0.5625,LBH,False,,4532,0.866585633484966,16,1.63,0.01436,0.59114,1.08608320686166
ENSG00000213638,16,-0.38113190375892,9,-1,-0.125,16,0.1282780002313529,9,1,0.125,0.1096767656234515,0.3125,ADAT3,False,,2216,0.4536113954038635,16,1.459,0.0056059,-0.42211,0.38113190375892
ENSG00000213639,16,1.060992601460725,12,1,0.5,16,0.3462034067156965,10,1,0.25,-0.8553637691691325,0.625,PPP1CB,False,,7394,0.9556103327068359,16,0.147,0.99912,4.3319,1.060992601460725
ENSG00000213654,15,-0.42151948275857,10,-1,-0.3333333333333332,15,-0.168626660818683,9,-1,-0.1999999999999999,0.48780837707219,0.2,GPSM3,False,,1833,0.440564516129032,15,0.787,0.28641,0.86504,0.42151948275857
ENSG00000213672,18,0.4233975335077394,11,1,0.2222222222222223,18,-0.1831307624683055,12,-1,-0.3333333333333332,0.189047343694805,0.4444444444444444,NCKIPSD,False,,3431,0.6606067871987755,18,0.608,0.00022309,0.60687,0.4233975335077394
ENSG00000213676,16,0.0319895870952116,8,1,0.0,16,-0.2730548356474225,10,-1,-0.25,0.0654608075682335,0.375,ATF6B,False,,3629,0.837998059857004,16,0.7,3.1036e-07,1.5333,0.0319895870952116
