panel,quelle,abruf,symbol,ensembl
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CELF6,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CELF6-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CELSR2,ENSG00000143126
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEMIP2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPE,ENSG00000138778
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPF,ENSG00000117724
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPK,ENSG00000123219
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPL,ENSG00000120334
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPM,ENSG00000100162
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPO,ENSG00000138092
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPP,ENSG00000188312
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPT,ENSG00000102901
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPUP1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPW,ENSG00000203760
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CENPX,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP104,ENSG00000116198
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP112,ENSG00000154240
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP120,ENSG00000168944
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP128,ENSG00000100629
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP131,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP135,ENSG00000174799
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP152,ENSG00000103995
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP162,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP164,ENSG00000110274
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP170B,ENSG00000099814
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP192,ENSG00000101639
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP192-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP250,ENSG00000126001
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP290,ENSG00000198707
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP350,ENSG00000135837
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP55,ENSG00000138180
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP63,ENSG00000182923
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP83,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP85,ENSG00000130695
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEP95,ENSG00000258890
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEPT1,ENSG00000134255
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERCAM,ENSG00000167123
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERK,ENSG00000100422
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERNA3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CEROX1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS1,ENSG00000223802
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS2,ENSG00000143418
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS3-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS5,ENSG00000139624
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS6,ENSG00000172292
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERS6-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CERT1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CETP,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP119,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP206,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP20DC-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP251,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP298-TCP10L,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP299,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP36,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP418-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP43,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP44,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP53,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP53P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP54,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP61,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP65,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP70,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP77,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP97D1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP97D2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFAP99,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFB,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFDP1,ENSG00000153774
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFL1,ENSG00000172757
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFL1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CFLAR,ENSG00000003402
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CGGBP1,ENSG00000163320
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CGN,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CGNL1,ENSG00000128849
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHAC1,ENSG00000128965
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHAD,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHAF1A,ENSG00000167670
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHAF1B,ENSG00000159259
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHAMP1,ENSG00000198824
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHASERR,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHAT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHCHD2P9,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHCHD3,ENSG00000106554
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHCHD3P3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHCHD4P2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHCHD7,ENSG00000170791
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD1,ENSG00000153922
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD1-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD1L,ENSG00000131778
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD2,ENSG00000173575
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD4,ENSG00000111642
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD6,ENSG00000124177
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD7,ENSG00000171316
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD8,ENSG00000100888
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD9,ENSG00000177200
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHD9NB,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHEK2,ENSG00000183765
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHFR,ENSG00000072609
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHGA,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHGB,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHID1,ENSG00000177830
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHKA,ENSG00000110721
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHKA-DT,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHL1-AS2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHMP3,ENSG00000115561
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHMP3-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHMP4B,ENSG00000101421
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHMP4C,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHMP5,ENSG00000086065
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHMP7,ENSG00000147457
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHN1,ENSG00000128656
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHN2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHORDC1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHORDC1P3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHP1,ENSG00000187446
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHP2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHPF2,ENSG00000033100
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHPT1,ENSG00000111666
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRDL2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRM2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRM3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRNB1,ENSG00000170175
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRNB2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRNB3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRNE,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHRNG,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST1,ENSG00000175264
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST11,ENSG00000171310
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST12,ENSG00000136213
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST15,ENSG00000182022
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST3,ENSG00000122863
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST6,ENSG00000183196
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHST9,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHSY1,ENSG00000131873
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHSY3,ENSG00000198108
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHSY3-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHTF18,ENSG00000127586
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHTOP,ENSG00000160679
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CHURC1-FNTB,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIAO3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIBAR1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIBAR1P2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIC,ENSG00000079432
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CICP11,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CICP20,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CICP26,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIDEB,ENSG00000136305
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIDEC,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CILP,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CILP2,ENSG00000160161
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIMAP1A,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIMIP6,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIR1,ENSG00000138433
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIR1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIR1P2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIRBP,ENSG00000099622
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIRBP-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CIROZ,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CISD1,ENSG00000122873
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CISD1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CISTR,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CITED2,ENSG00000164442
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CITED4,ENSG00000179862
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CKAP2P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CKAP4,ENSG00000136026
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CKB,ENSG00000166165
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CKLF,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CKLF-CMTM1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CKS2,ENSG00000123975
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLASP1,ENSG00000074054
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLASP2,ENSG00000163539
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLCN3,ENSG00000109572
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLCN5,ENSG00000171365
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLCNKA,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLCP2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN10,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN14,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN15,ENSG00000106404
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN17,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN20,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN23,ENSG00000253958
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN24,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLDN4,ENSG00000189143
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC10A,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC11A,ENSG00000105472
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC12A,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC14A,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC16A,ENSG00000038532
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC18C,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC3A,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLEC4M,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLHC1,ENSG00000162994
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLIC1,ENSG00000213719
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLIC4,ENSG00000169504
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLIC5,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLIC6,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLIP1,ENSG00000130779
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLK2P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLK3,ENSG00000179335
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLK3-AS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLMN,ENSG00000165959
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLMP,ENSG00000166250
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLN6,ENSG00000128973
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLNK,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLNS1A,ENSG00000074201
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLOCK,ENSG00000134852
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLPB,ENSG00000162129
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLPS,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLPSL1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLPSL2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLPTM1,ENSG00000104853
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLSTN2,ENSG00000158258
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLTB,ENSG00000175416
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLTC,ENSG00000141367
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLTCL1,ENSG00000070371
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLUAP1,ENSG00000103351
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLUH,ENSG00000132361
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLVS1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLXN,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CLYBL,ENSG00000125246
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMAHP,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMAS,ENSG00000111726
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMC2,ENSG00000103121
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMIP,ENSG00000153815
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMKLR1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMKLR2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMKLR2-AS,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMPK1P1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMSS1,ENSG00000184220
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMTM4,ENSG00000183723
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CMTM8,ENSG00000170293
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CNBD1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CNBD2,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CNDP2,ENSG00000133313
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CNGA1,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CNGA3,
GWAS,"GWAS-Katalog MAPPED_TRAIT=body height, MAPPED_GENE",2026-08-21,CNGB3,
